user_id,age_group,city_tier,income_band,acquisition_channel,device_os,registration_date
U01675,35-44,Tier 1,Low,Paid Ads,Android,2024-01-29
U01676,25-34,Tier 3,Low,Referral,iOS,2024-03-22
U01677,18-24,Tier 2,Mid,Paid Ads,Android,2024-01-25
U01678,25-34,Tier 1,Mid,Referral,Android,2024-03-20
U01679,18-24,Tier 2,Mid,Organic,iOS,2024-02-02
U01680,35-44,Tier 2,Low,Referral,Android,2024-03-27
U01681,25-34,Tier 2,Low,Branch,iOS,2024-04-06
U01682,55+,Tier 1,Low,Paid Ads,iOS,2024-04-02
U01683,25-34,Tier 3,Mid,Organic,Android,2024-04-08
U01684,35-44,Tier 1,Low,Partnership,Android,2024-03-25
U01685,18-24,Tier 2,High,Referral,Android,2024-03-28
U01686,45-54,Tier 1,Mid,Organic,Android,2024-04-17
U01687,45-54,Tier 1,Low,Referral,Android,2024-01-18
U01688,25-34,Tier 1,Mid,Paid Ads,iOS,2024-03-21
U01689,25-34,Tier 2,Mid,Paid Ads,Android,2024-01-13
U01690,35-44,Tier 1,Mid,Paid Ads,Android,2024-04-25
U01691,18-24,Tier 2,Low,Paid Ads,iOS,2024-03-21
U01692,25-34,Tier 1,Mid,Referral,iOS,2024-03-23
U01693,25-34,Tier 2,Mid,Partnership,Android,2024-01-06
U01694,18-24,Tier 3,High,Organic,Android,2024-02-09
U01695,25-34,Tier 2,Low,Partnership,Android,2024-04-10
U01696,18-24,Tier 2,Mid,Paid Ads,iOS,2024-02-26
U01697,18-24,Tier 2,Mid,Paid Ads,Android,2024-01-05
U01698,18-24,Tier 1,High,Paid Ads,iOS,2024-03-15
U01699,55+,Tier 3,High,Paid Ads,Android,2024-02-16
U01700,25-34,Tier 1,Low,Organic,iOS,2024-04-03
U01701,55+,Tier 2,Low,Partnership,Android,2024-01-17
U01702,25-34,Tier 2,Mid,Organic,iOS,2024-01-12
U01703,25-34,Tier 1,Low,Organic,iOS,2024-04-26
U01704,25-34,Tier 1,Mid,Paid Ads,Android,2024-02-07
U01705,25-34,Tier 2,Low,Paid Ads,iOS,2024-02-11
U01706,18-24,Tier 3,Mid,Organic,iOS,2024-04-05
U01707,25-34,Tier 3,High,Branch,iOS,2024-02-23
U01708,18-24,Tier 2,High,Branch,Android,2024-01-23
U01709,25-34,Tier 2,Mid,Paid Ads,Android,2024-01-26
U01710,35-44,Tier 3,Mid,Paid Ads,iOS,2024-01-17
U01711,18-24,Tier 1,High,Paid Ads,iOS,2024-04-10
U01712,18-24,Tier 1,Low,Referral,Android,2024-03-10
U01713,35-44,Tier 2,Mid,Paid Ads,iOS,2024-04-22
U01714,25-34,Tier 3,Mid,Branch,Android,2024-02-16
U01715,18-24,Tier 3,Low,Branch,iOS,2024-03-08
U01716,55+,Tier 1,Mid,Branch,Android,2024-03-05
U01717,18-24,Tier 1,Low,Referral,Android,2024-04-26
U01718,35-44,Tier 1,Mid,Organic,Android,2024-02-04
U01719,55+,Tier 1,Low,Referral,Android,2024-04-16
U01720,18-24,Tier 1,Mid,Referral,Android,2024-01-22
U01721,18-24,Tier 2,Low,Referral,Android,2024-02-02
U01722,18-24,Tier 1,High,Referral,Android,2024-04-26
U01723,25-34,Tier 3,Mid,Paid Ads,Android,2024-04-15
U01724,18-24,Tier 1,Mid,Partnership,iOS,2024-03-02
U01725,35-44,Tier 2,Mid,Paid Ads,Android,2024-04-13
U01726,18-24,Tier 1,Mid,Partnership,Android,2024-02-07
U01727,25-34,Tier 1,Low,Organic,Android,2024-04-05
U01728,55+,Tier 1,Mid,Organic,iOS,2024-04-21
U01729,35-44,Tier 3,Low,Partnership,iOS,2024-02-13
U01730,25-34,Tier 3,Low,Paid Ads,Android,2024-04-12
U01731,25-34,Tier 2,Mid,Paid Ads,iOS,2024-01-15
U01732,25-34,Tier 1,Low,Organic,iOS,2024-02-29
U01733,25-34,Tier 3,Mid,Referral,Android,2024-01-10
U01734,25-34,Tier 1,Mid,Paid Ads,iOS,2024-01-19
U01735,18-24,Tier 1,Mid,Partnership,Android,2024-04-06
U01736,45-54,Tier 2,Mid,Branch,Android,2024-01-29
U01737,25-34,Tier 3,Mid,Paid Ads,Android,2024-04-20
U01738,18-24,Tier 1,Mid,Paid Ads,Android,2024-03-27
U01739,25-34,Tier 1,Mid,Partnership,Android,2024-04-02
U01740,25-34,Tier 3,Low,Paid Ads,Android,2024-03-27
U01741,35-44,Tier 1,Mid,Paid Ads,Android,2024-02-20
U01742,35-44,Tier 1,Mid,Branch,Android,2024-04-18
U01743,35-44,Tier 2,Mid,Partnership,Android,2024-04-12
U01744,18-24,Tier 3,High,Branch,Android,2024-03-12
U01745,25-34,Tier 2,High,Organic,Android,2024-02-16
U01746,25-34,Tier 3,Low,Paid Ads,iOS,2024-01-12
U01747,18-24,Tier 2,Low,Partnership,Android,2024-04-11
U01748,18-24,Tier 1,Low,Organic,Android,2024-02-20
U01749,35-44,Tier 3,Low,Partnership,Android,2024-01-02
U01750,18-24,Tier 1,Low,Organic,Android,2024-02-03
U01751,25-34,Tier 1,Mid,Partnership,Android,2024-03-09
U01752,18-24,Tier 2,High,Paid Ads,Android,2024-01-16
U01753,18-24,Tier 1,Mid,Organic,iOS,2024-02-28
U01754,18-24,Tier 1,Low,Paid Ads,Android,2024-02-17
U01755,55+,Tier 1,Mid,Paid Ads,Android,2024-03-27
U01756,35-44,Tier 1,Mid,Paid Ads,Android,2024-04-05
U01757,55+,Tier 3,High,Referral,iOS,2024-03-27
U01758,25-34,Tier 2,High,Partnership,iOS,2024-02-03
U01759,18-24,Tier 3,High,Paid Ads,Android,2024-03-15
U01760,25-34,Tier 1,Mid,Paid Ads,Android,2024-02-18
U01761,25-34,Tier 1,Mid,Organic,iOS,2024-04-15
U01762,35-44,Tier 1,Low,Branch,Android,2024-03-22
U01763,18-24,Tier 1,Mid,Organic,Android,2024-02-17
U01764,25-34,Tier 1,Low,Paid Ads,Android,2024-01-14
U01765,18-24,Tier 2,Mid,Partnership,Android,2024-03-27
U01766,25-34,Tier 3,Mid,Organic,iOS,2024-01-30
U01767,35-44,Tier 3,Low,Paid Ads,iOS,2024-03-01
U01768,25-34,Tier 1,Low,Organic,iOS,2024-01-04
U01769,25-34,Tier 3,Low,Partnership,Android,2024-03-20
U01770,25-34,Tier 1,Low,Paid Ads,Android,2024-04-23
U01771,25-34,Tier 1,Low,Partnership,Android,2024-03-12
U01772,35-44,Tier 3,Low,Partnership,iOS,2024-02-11
U01773,45-54,Tier 2,Low,Paid Ads,iOS,2024-03-19
U01774,55+,Tier 1,Low,Paid Ads,Android,2024-01-29
U01775,35-44,Tier 1,High,Paid Ads,Android,2024-03-23
U01776,25-34,Tier 1,Mid,Referral,Android,2024-01-09
U01777,35-44,Tier 2,Low,Paid Ads,iOS,2024-03-22
U01778,25-34,Tier 2,Mid,Branch,Android,2024-04-15
U01779,18-24,Tier 3,High,Referral,Android,2024-02-29
U01780,35-44,Tier 1,Mid,Referral,Android,2024-04-26
U01781,18-24,Tier 1,Low,Referral,Android,2024-03-30
U01782,45-54,Tier 2,Mid,Referral,iOS,2024-02-08
U01783,25-34,Tier 2,Mid,Organic,iOS,2024-03-24
U01784,25-34,Tier 1,Mid,Paid Ads,iOS,2024-02-22
U01785,35-44,Tier 2,Mid,Paid Ads,iOS,2024-01-15
U01786,45-54,Tier 3,High,Paid Ads,Android,2024-01-18
U01787,25-34,Tier 3,High,Referral,Android,2024-01-06
U01788,25-34,Tier 3,Mid,Paid Ads,Android,2024-01-05
U01789,18-24,Tier 3,Mid,Partnership,iOS,2024-02-08
U01790,25-34,Tier 2,Mid,Branch,Android,2024-03-04
U01791,18-24,Tier 3,High,Paid Ads,Android,2024-01-15
U01792,35-44,Tier 1,Low,Organic,Android,2024-01-13
U01793,25-34,Tier 1,High,Branch,Android,2024-01-31
U01794,35-44,Tier 1,Low,Paid Ads,iOS,2024-04-23
U01795,18-24,Tier 2,Mid,Referral,iOS,2024-03-09
U01796,18-24,Tier 1,High,Organic,Android,2024-01-18
U01797,35-44,Tier 3,Low,Organic,Android,2024-02-19
U01798,18-24,Tier 1,Mid,Organic,iOS,2024-02-28
U01799,18-24,Tier 1,Low,Organic,iOS,2024-02-17
U01800,18-24,Tier 2,Mid,Branch,Android,2024-03-26
U01801,55+,Tier 1,Low,Paid Ads,Android,2024-04-05
U01802,35-44,Tier 1,Mid,Paid Ads,Android,2024-03-30
U01803,25-34,Tier 1,Mid,Partnership,Android,2024-03-10
U01804,18-24,Tier 2,High,Partnership,iOS,2024-02-23
U01805,25-34,Tier 1,High,Partnership,Android,2024-03-16
U01806,35-44,Tier 2,Low,Branch,Android,2024-04-05
U01807,35-44,Tier 2,Mid,Referral,Android,2024-04-03
U01808,18-24,Tier 1,Low,Branch,Android,2024-01-20
U01809,18-24,Tier 1,Low,Paid Ads,Android,2024-04-23
U01810,18-24,Tier 1,Low,Organic,Android,2024-02-23
U01811,35-44,Tier 2,High,Paid Ads,Android,2024-03-24
U01812,35-44,Tier 1,High,Paid Ads,Android,2024-01-13
U01813,18-24,Tier 1,Low,Branch,Android,2024-04-16
U01814,18-24,Tier 2,Low,Referral,Android,2024-03-03
U01815,18-24,Tier 2,Low,Paid Ads,Android,2024-03-19
U01816,55+,Tier 1,Mid,Organic,Android,2024-02-22
U01817,18-24,Tier 1,Mid,Referral,Android,2024-02-05
U01818,35-44,Tier 3,Low,Organic,Android,2024-01-05
U01819,25-34,Tier 3,Mid,Paid Ads,iOS,2024-03-29
U01820,25-34,Tier 2,Mid,Partnership,iOS,2024-02-17
U01821,18-24,Tier 2,High,Organic,Android,2024-01-28
U01822,18-24,Tier 2,Mid,Paid Ads,iOS,2024-02-26
U01823,25-34,Tier 3,Mid,Organic,Android,2024-02-26
U01824,35-44,Tier 3,Mid,Organic,Android,2024-01-31
U01825,25-34,Tier 1,High,Paid Ads,Android,2024-04-19
U01826,25-34,Tier 3,Low,Organic,Android,2024-02-16
U01827,18-24,Tier 1,Mid,Paid Ads,Android,2024-01-13
U01828,55+,Tier 1,High,Organic,Android,2024-03-28
U01829,35-44,Tier 2,Low,Organic,iOS,2024-02-17
U01830,18-24,Tier 1,Low,Paid Ads,Android,2024-03-10
U01831,55+,Tier 3,Mid,Paid Ads,Android,2024-04-25
U01832,25-34,Tier 1,High,Organic,Android,2024-03-23
U01833,25-34,Tier 2,Mid,Paid Ads,Android,2024-02-15
U01834,35-44,Tier 3,High,Partnership,iOS,2024-01-08
U01835,35-44,Tier 3,Mid,Paid Ads,iOS,2024-02-20
U01836,35-44,Tier 1,Low,Organic,iOS,2024-02-05
U01837,18-24,Tier 1,Mid,Paid Ads,iOS,2024-01-25
U01838,25-34,Tier 2,Mid,Paid Ads,Android,2024-01-16
U01839,45-54,Tier 1,Low,Organic,Android,2024-04-18
U01840,18-24,Tier 3,Low,Partnership,Android,2024-04-15
U01841,25-34,Tier 3,Low,Branch,Android,2024-02-28
U01842,25-34,Tier 1,Mid,Partnership,iOS,2024-01-12
U01843,25-34,Tier 1,High,Partnership,Android,2024-03-25
U01844,25-34,Tier 1,Mid,Paid Ads,Android,2024-01-28
U01845,45-54,Tier 3,High,Paid Ads,iOS,2024-03-23
U01846,18-24,Tier 1,Low,Paid Ads,iOS,2024-03-22
U01847,18-24,Tier 1,High,Partnership,Android,2024-03-17
U01848,18-24,Tier 1,High,Paid Ads,Android,2024-01-03
U01849,45-54,Tier 2,Mid,Referral,Android,2024-01-07
U01850,25-34,Tier 1,High,Referral,Android,2024-04-10
U01851,18-24,Tier 1,Low,Partnership,Android,2024-02-12
U01852,35-44,Tier 3,High,Organic,Android,2024-02-01
U01853,45-54,Tier 3,High,Paid Ads,Android,2024-01-17
U01854,35-44,Tier 2,Mid,Branch,Android,2024-04-10
U01855,45-54,Tier 1,Mid,Paid Ads,iOS,2024-03-13
U01856,18-24,Tier 1,Low,Branch,iOS,2024-01-27
U01857,35-44,Tier 2,Mid,Paid Ads,Android,2024-01-09
U01858,25-34,Tier 1,Mid,Organic,iOS,2024-04-16
U01859,35-44,Tier 3,Mid,Partnership,Android,2024-04-07
U01860,35-44,Tier 2,Mid,Referral,Android,2024-03-11
U01861,35-44,Tier 1,High,Referral,Android,2024-01-27
U01862,35-44,Tier 3,Low,Referral,Android,2024-03-16
U01863,18-24,Tier 3,High,Referral,Android,2024-01-28
U01864,25-34,Tier 1,High,Referral,iOS,2024-04-14
U01865,55+,Tier 2,Mid,Referral,Android,2024-04-21
U01866,45-54,Tier 1,Low,Paid Ads,iOS,2024-01-30
U01867,18-24,Tier 1,Low,Partnership,Android,2024-02-12
U01868,18-24,Tier 1,Low,Referral,Android,2024-04-09
U01869,18-24,Tier 2,Mid,Organic,Android,2024-01-19
U01870,35-44,Tier 3,Mid,Paid Ads,Android,2024-04-10
U01871,35-44,Tier 2,High,Paid Ads,Android,2024-04-25
U01872,18-24,Tier 1,Mid,Branch,iOS,2024-03-17
U01873,25-34,Tier 2,Mid,Organic,Android,2024-01-01
U01874,35-44,Tier 1,Mid,Partnership,Android,2024-02-05
U01875,35-44,Tier 3,High,Paid Ads,Android,2024-04-19
U01876,25-34,Tier 1,High,Paid Ads,Android,2024-01-19
U01877,25-34,Tier 1,High,Organic,iOS,2024-01-17
U01878,25-34,Tier 1,Mid,Referral,iOS,2024-03-10
U01879,18-24,Tier 2,Mid,Organic,iOS,2024-02-02
U01880,25-34,Tier 1,High,Referral,Android,2024-04-12
U01881,35-44,Tier 2,Mid,Paid Ads,Android,2024-01-23
U01882,45-54,Tier 1,Low,Partnership,Android,2024-01-15
U01883,25-34,Tier 1,Low,Paid Ads,iOS,2024-03-25
U01884,35-44,Tier 2,Low,Paid Ads,Android,2024-04-20
U01885,18-24,Tier 3,Mid,Paid Ads,Android,2024-01-04
U01886,25-34,Tier 3,Low,Referral,Android,2024-01-17
U01887,18-24,Tier 1,Low,Branch,Android,2024-01-02
U01888,18-24,Tier 1,Low,Paid Ads,iOS,2024-02-15
U01889,35-44,Tier 1,Mid,Referral,iOS,2024-04-11
U01890,55+,Tier 2,Mid,Organic,Android,2024-04-10
U01891,18-24,Tier 2,Mid,Paid Ads,iOS,2024-01-31
U01892,25-34,Tier 3,Low,Paid Ads,Android,2024-03-16
U01893,35-44,Tier 3,Low,Organic,iOS,2024-02-11
U01894,18-24,Tier 1,Mid,Partnership,iOS,2024-01-03
U01895,25-34,Tier 2,Mid,Paid Ads,Android,2024-01-23
U01896,35-44,Tier 3,Low,Paid Ads,iOS,2024-02-03
U01897,25-34,Tier 3,Low,Organic,Android,2024-01-07
U01898,18-24,Tier 1,High,Referral,Android,2024-01-17
U01899,25-34,Tier 1,Mid,Branch,Android,2024-04-04
U01900,35-44,Tier 1,Low,Partnership,Android,2024-02-23
U01901,25-34,Tier 1,Low,Referral,Android,2024-03-08
U01902,18-24,Tier 1,High,Organic,Android,2024-01-15
U01903,35-44,Tier 1,Mid,Referral,iOS,2024-04-05
U01904,18-24,Tier 2,Mid,Referral,Android,2024-01-09
U01905,35-44,Tier 1,Mid,Paid Ads,iOS,2024-03-01
U01906,18-24,Tier 1,Mid,Branch,Android,2024-02-27
U01907,55+,Tier 1,Mid,Referral,Android,2024-04-09
U01908,25-34,Tier 3,Mid,Organic,Android,2024-02-16
U01909,25-34,Tier 3,Mid,Partnership,Android,2024-03-06
U01910,18-24,Tier 2,Low,Organic,iOS,2024-03-16
U01911,25-34,Tier 1,High,Branch,Android,2024-01-14
U01912,45-54,Tier 3,Mid,Paid Ads,Android,2024-02-27
U01913,55+,Tier 1,Low,Branch,iOS,2024-03-05
U01914,25-34,Tier 1,High,Organic,Android,2024-01-29
U01915,25-34,Tier 1,High,Organic,iOS,2024-03-19
U01916,35-44,Tier 1,High,Paid Ads,Android,2024-01-06
U01917,45-54,Tier 1,High,Paid Ads,iOS,2024-04-03
U01918,25-34,Tier 3,High,Referral,iOS,2024-04-10
U01919,25-34,Tier 2,Low,Branch,iOS,2024-04-26
U01920,25-34,Tier 1,High,Partnership,Android,2024-04-20
U01921,35-44,Tier 3,High,Paid Ads,Android,2024-03-25
U01922,18-24,Tier 1,Low,Organic,iOS,2024-03-07
U01923,25-34,Tier 1,Low,Paid Ads,Android,2024-02-08
U01924,25-34,Tier 2,High,Paid Ads,Android,2024-02-28
U01925,35-44,Tier 2,Low,Referral,iOS,2024-03-23
U01926,18-24,Tier 1,High,Branch,Android,2024-01-04
U01927,25-34,Tier 1,Low,Organic,Android,2024-01-08
U01928,25-34,Tier 2,Low,Referral,iOS,2024-03-02
U01929,25-34,Tier 2,Mid,Organic,Android,2024-04-18
U01930,18-24,Tier 2,Low,Partnership,Android,2024-02-21
U01931,25-34,Tier 1,Mid,Paid Ads,iOS,2024-02-24
U01932,25-34,Tier 1,Mid,Referral,iOS,2024-03-28
U01933,25-34,Tier 1,Low,Organic,Android,2024-01-14
U01934,25-34,Tier 1,Low,Organic,iOS,2024-03-03
U01935,35-44,Tier 3,Mid,Organic,iOS,2024-04-01
U01936,35-44,Tier 2,Low,Paid Ads,Android,2024-04-26
U01937,18-24,Tier 1,Mid,Organic,Android,2024-02-26
U01938,35-44,Tier 2,Mid,Referral,Android,2024-01-10
U01939,25-34,Tier 2,Low,Partnership,iOS,2024-04-25
U01940,18-24,Tier 1,Mid,Paid Ads,iOS,2024-01-11
U01941,18-24,Tier 3,Low,Paid Ads,Android,2024-02-11
U01942,25-34,Tier 3,Low,Organic,iOS,2024-03-18
U01943,35-44,Tier 2,Low,Referral,iOS,2024-01-19
U01944,35-44,Tier 1,High,Paid Ads,Android,2024-01-09
U01945,35-44,Tier 2,High,Organic,iOS,2024-01-17
U01946,25-34,Tier 2,High,Organic,Android,2024-02-05
U01947,25-34,Tier 1,Mid,Partnership,iOS,2024-03-20
U01948,18-24,Tier 1,Low,Branch,Android,2024-03-22
U01949,25-34,Tier 3,Mid,Organic,Android,2024-03-15
U01950,25-34,Tier 1,Mid,Referral,Android,2024-03-11
U01951,18-24,Tier 2,High,Branch,Android,2024-04-01
U01952,18-24,Tier 2,Low,Organic,iOS,2024-02-11
U01953,25-34,Tier 1,Low,Paid Ads,Android,2024-02-18
U01954,35-44,Tier 1,Mid,Branch,iOS,2024-03-17
U01955,55+,Tier 3,High,Branch,Android,2024-03-08
U01956,45-54,Tier 1,High,Paid Ads,Android,2024-02-07
U01957,25-34,Tier 2,Mid,Organic,iOS,2024-02-28
U01958,25-34,Tier 2,High,Organic,iOS,2024-03-05
U01959,25-34,Tier 2,Mid,Partnership,iOS,2024-03-18
U01960,35-44,Tier 3,High,Branch,iOS,2024-02-25
U01961,18-24,Tier 2,High,Paid Ads,Android,2024-01-13
U01962,25-34,Tier 1,High,Partnership,Android,2024-04-11
U01963,35-44,Tier 3,Mid,Paid Ads,Android,2024-03-30
U01964,25-34,Tier 2,Low,Paid Ads,Android,2024-01-15
U01965,25-34,Tier 1,Mid,Partnership,iOS,2024-04-19
U01966,25-34,Tier 1,Mid,Paid Ads,iOS,2024-03-24
U01967,18-24,Tier 3,High,Paid Ads,Android,2024-03-24
U01968,25-34,Tier 1,Low,Organic,iOS,2024-04-22
U01969,25-34,Tier 2,Low,Paid Ads,iOS,2024-04-08
U01970,18-24,Tier 2,Mid,Paid Ads,iOS,2024-03-11
U01971,18-24,Tier 1,Low,Referral,Android,2024-04-02
U01972,35-44,Tier 2,Mid,Partnership,Android,2024-04-20
U01973,18-24,Tier 1,Mid,Paid Ads,iOS,2024-01-28
U01974,25-34,Tier 1,Mid,Branch,iOS,2024-02-25
U01975,18-24,Tier 2,Low,Organic,Android,2024-02-27
U01976,45-54,Tier 1,High,Paid Ads,iOS,2024-04-23
U01977,18-24,Tier 2,Mid,Organic,Android,2024-01-30
U01978,25-34,Tier 3,High,Branch,Android,2024-02-22
U01979,45-54,Tier 2,Mid,Organic,iOS,2024-02-13
U01980,35-44,Tier 1,Low,Paid Ads,Android,2024-04-15
U01981,18-24,Tier 1,Low,Partnership,Android,2024-02-28
U01982,35-44,Tier 2,Low,Referral,Android,2024-02-21
U01983,25-34,Tier 3,Mid,Branch,Android,2024-02-23
U01984,25-34,Tier 3,Low,Partnership,Android,2024-04-03
U01985,18-24,Tier 3,Mid,Referral,Android,2024-01-13
U01986,18-24,Tier 1,Mid,Organic,iOS,2024-02-10
U01987,35-44,Tier 1,Low,Referral,iOS,2024-02-24
U01988,25-34,Tier 2,Low,Referral,Android,2024-02-10
U01989,25-34,Tier 1,Mid,Partnership,Android,2024-03-26
U01990,35-44,Tier 1,High,Branch,iOS,2024-02-02
U01991,35-44,Tier 3,Low,Organic,Android,2024-02-17
U01992,18-24,Tier 1,Low,Paid Ads,Android,2024-01-20
U01993,25-34,Tier 1,High,Paid Ads,Android,2024-03-28
U01994,18-24,Tier 1,Low,Organic,Android,2024-03-01
U01995,35-44,Tier 3,High,Referral,Android,2024-01-09
U01996,35-44,Tier 2,Low,Referral,Android,2024-01-12
U01997,55+,Tier 2,High,Paid Ads,iOS,2024-04-16
U01998,18-24,Tier 3,Mid,Paid Ads,iOS,2024-01-11
U01999,18-24,Tier 1,High,Paid Ads,iOS,2024-01-12
U02000,18-24,Tier 2,Mid,Organic,Android,2024-02-25
U02001,18-24,Tier 1,Mid,Partnership,iOS,2024-01-13
U02002,18-24,Tier 1,Low,Paid Ads,Android,2024-04-05
U02003,45-54,Tier 3,Low,Partnership,Android,2024-04-04
U02004,18-24,Tier 2,Mid,Referral,iOS,2024-02-17
U02005,18-24,Tier 1,Mid,Partnership,Android,2024-04-13
U02006,35-44,Tier 1,High,Partnership,Android,2024-01-17
U02007,25-34,Tier 2,Mid,Referral,Android,2024-03-12
U02008,35-44,Tier 1,High,Referral,iOS,2024-01-08
U02009,18-24,Tier 1,Mid,Branch,Android,2024-03-16
U02010,25-34,Tier 1,High,Paid Ads,iOS,2024-03-12
U02011,18-24,Tier 1,High,Branch,iOS,2024-03-12
U02012,18-24,Tier 3,Mid,Partnership,iOS,2024-02-12
U02013,45-54,Tier 1,High,Paid Ads,Android,2024-03-26
U02014,18-24,Tier 1,High,Organic,Android,2024-01-16
U02015,25-34,Tier 2,Low,Referral,Android,2024-02-22
U02016,25-34,Tier 3,Mid,Branch,Android,2024-02-15
U02017,25-34,Tier 1,Low,Referral,iOS,2024-04-21
U02018,45-54,Tier 1,High,Organic,Android,2024-03-26
U02019,18-24,Tier 1,Low,Paid Ads,iOS,2024-04-06
U02020,35-44,Tier 2,Low,Paid Ads,Android,2024-02-24
U02021,55+,Tier 2,Mid,Referral,iOS,2024-04-21
U02022,25-34,Tier 3,Mid,Referral,Android,2024-04-02
U02023,45-54,Tier 3,High,Paid Ads,Android,2024-01-07
U02024,18-24,Tier 2,High,Organic,iOS,2024-02-06
U02025,25-34,Tier 2,Mid,Partnership,Android,2024-03-17
U02026,18-24,Tier 2,Low,Referral,Android,2024-02-09
U02027,35-44,Tier 1,Mid,Partnership,Android,2024-02-15
U02028,55+,Tier 3,Mid,Partnership,Android,2024-01-14
U02029,18-24,Tier 1,Mid,Paid Ads,iOS,2024-03-14
U02030,35-44,Tier 1,Mid,Referral,iOS,2024-03-05
U02031,18-24,Tier 2,Mid,Paid Ads,Android,2024-01-28
U02032,25-34,Tier 1,Mid,Referral,Android,2024-01-20
U02033,25-34,Tier 2,Mid,Referral,iOS,2024-03-25
U02034,55+,Tier 2,Mid,Partnership,iOS,2024-03-02
U02035,25-34,Tier 1,High,Paid Ads,iOS,2024-01-29
U02036,25-34,Tier 3,Mid,Partnership,iOS,2024-04-18
U02037,18-24,Tier 1,Low,Organic,Android,2024-01-14
U02038,18-24,Tier 1,High,Organic,Android,2024-02-14
U02039,18-24,Tier 2,Mid,Branch,Android,2024-04-18
U02040,18-24,Tier 2,Low,Paid Ads,Android,2024-03-12
U02041,45-54,Tier 2,Mid,Paid Ads,iOS,2024-02-17
U02042,25-34,Tier 1,Mid,Paid Ads,Android,2024-01-15
U02043,25-34,Tier 2,High,Organic,iOS,2024-04-07
U02044,18-24,Tier 1,Mid,Paid Ads,Android,2024-02-05
U02045,45-54,Tier 3,Mid,Organic,iOS,2024-03-14
U02046,35-44,Tier 1,Low,Paid Ads,Android,2024-01-29
U02047,18-24,Tier 2,Mid,Paid Ads,Android,2024-04-13
U02048,35-44,Tier 1,High,Branch,Android,2024-02-24
U02049,25-34,Tier 1,High,Paid Ads,iOS,2024-04-18
U02050,18-24,Tier 2,Low,Organic,Android,2024-03-12
U02051,25-34,Tier 3,Low,Paid Ads,iOS,2024-04-08
U02052,25-34,Tier 2,Mid,Organic,Android,2024-04-14
U02053,18-24,Tier 3,Mid,Organic,Android,2024-03-20
U02054,45-54,Tier 2,Mid,Organic,iOS,2024-03-19
U02055,35-44,Tier 2,Mid,Paid Ads,Android,2024-03-27
U02056,35-44,Tier 1,Mid,Organic,Android,2024-03-23
U02057,25-34,Tier 3,High,Paid Ads,Android,2024-03-12
U02058,25-34,Tier 1,Mid,Branch,iOS,2024-01-04
U02059,35-44,Tier 3,Low,Paid Ads,Android,2024-03-18
U02060,25-34,Tier 3,Mid,Organic,Android,2024-03-25
U02061,18-24,Tier 3,High,Organic,Android,2024-04-16
U02062,25-34,Tier 2,Mid,Paid Ads,Android,2024-03-29
U02063,35-44,Tier 2,Mid,Partnership,Android,2024-02-04
U02064,25-34,Tier 2,Mid,Organic,iOS,2024-01-04
U02065,18-24,Tier 1,High,Partnership,iOS,2024-01-24
U02066,35-44,Tier 2,Mid,Paid Ads,Android,2024-02-04
U02067,18-24,Tier 1,Mid,Paid Ads,iOS,2024-03-30
U02068,18-24,Tier 2,High,Branch,iOS,2024-04-07
U02069,18-24,Tier 1,High,Paid Ads,iOS,2024-02-09
U02070,25-34,Tier 1,Mid,Partnership,Android,2024-02-13
U02071,35-44,Tier 1,Mid,Referral,Android,2024-02-14
U02072,25-34,Tier 1,Mid,Paid Ads,iOS,2024-01-01
U02073,18-24,Tier 2,Low,Paid Ads,Android,2024-01-24
U02074,45-54,Tier 1,High,Referral,Android,2024-04-21
U02075,45-54,Tier 2,Mid,Paid Ads,iOS,2024-01-19
U02076,45-54,Tier 1,High,Organic,Android,2024-03-13
U02077,18-24,Tier 2,Low,Organic,Android,2024-03-25
U02078,25-34,Tier 2,Mid,Referral,Android,2024-02-21
U02079,55+,Tier 2,Low,Paid Ads,iOS,2024-01-09
U02080,35-44,Tier 2,Mid,Branch,Android,2024-01-19
U02081,18-24,Tier 1,Mid,Paid Ads,iOS,2024-04-04
U02082,18-24,Tier 2,Mid,Paid Ads,Android,2024-03-22
U02083,25-34,Tier 1,Low,Organic,Android,2024-01-04
U02084,45-54,Tier 2,Low,Branch,Android,2024-01-12
U02085,25-34,Tier 2,Low,Paid Ads,Android,2024-04-05
U02086,25-34,Tier 1,Low,Partnership,Android,2024-03-08
U02087,18-24,Tier 2,Mid,Partnership,Android,2024-01-28
U02088,35-44,Tier 2,Mid,Referral,iOS,2024-02-18
U02089,35-44,Tier 1,Mid,Paid Ads,Android,2024-02-23
U02090,25-34,Tier 1,Mid,Branch,Android,2024-02-28
U02091,35-44,Tier 1,Low,Organic,Android,2024-02-13
U02092,55+,Tier 3,Low,Paid Ads,iOS,2024-01-21
U02093,18-24,Tier 2,Low,Branch,Android,2024-02-17
U02094,25-34,Tier 1,High,Referral,Android,2024-02-09
U02095,18-24,Tier 1,Mid,Partnership,iOS,2024-04-02
U02096,35-44,Tier 2,Low,Branch,Android,2024-02-11
U02097,25-34,Tier 3,Low,Paid Ads,Android,2024-04-09
U02098,25-34,Tier 1,High,Organic,Android,2024-03-13
U02099,35-44,Tier 1,Mid,Referral,iOS,2024-03-17
U02100,25-34,Tier 3,Mid,Organic,Android,2024-01-11
U02101,45-54,Tier 1,Mid,Partnership,Android,2024-04-23
